id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,chatTimestamps,chatTimestampsLastChangedAt,clickBlockedAt,clickBlockedAtLastChangedAt,correct,correctLastChangedAt,director,directorLastChangedAt,displayLabels,displayLabelsLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,justStarted,justStartedLastChangedAt,matcher,matcherLastChangedAt,numItems,numItemsLastChangedAt,numTrials,numTrialsLastChangedAt,numTrialsPerBlock,numTrialsPerBlockLastChangedAt,phase,phaseLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,selection,selectionLastChangedAt,selectionMadeAt,selectionMadeAtLastChangedAt,setId,setIdLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetLabel,targetLabelLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01M0TTK18DRK0TE1A05TXGSK3F,01M0TSZEX52H0PZDJFB4JNEAFW,2026-08-24T21:24:57.22973257Z,"[{""text"":""trainsge cut o bottom, arms reaching up"",""sender"":{""id"":""01M0TT7FNH08P86PFHWCV3NRS8"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-24T22:03:23.200817296Z,[1787609003215],2026-08-24T22:03:23.217319634Z,,,true,2026-08-24T22:03:43.817360916Z,01M0TT7FNH08P86PFHWCV3NRS8,2026-08-24T22:02:46.139183326Z,"[""A4"",""D2"",""C2"",""D1""]",2026-08-24T21:24:57.22973257Z,true,2026-08-24T22:03:43.79672409Z,01M0TSZEY54T11A9AMGVA6T4ZB,2026-08-24T21:24:57.22973257Z,28,2026-08-24T21:24:57.22973257Z,false,2026-08-24T22:02:46.33664089Z,01M0TT7ZVRQQW92P55GPN9KMMS,2026-08-24T22:02:46.139183326Z,,,48,2026-08-24T21:24:57.22973257Z,12,2026-08-24T21:24:57.22973257Z,training,2026-08-24T21:24:57.22973257Z,2,2026-08-24T21:24:57.22973257Z,4,2026-08-24T21:24:57.22973257Z,/tangrams/279_339.png,2026-08-24T22:03:43.817360916Z,/tangrams/279_339.png,2026-08-24T22:03:40.557269398Z,1787609022987,2026-08-24T22:03:40.585296625Z,0,2026-08-24T21:24:57.22973257Z,2,2026-08-24T21:24:57.759884338Z,true,2026-08-24T22:02:46.068090079Z,"[""/tangrams/138_66.png"",""/tangrams/279_339.png"",""/tangrams/422_339.png"",""/tangrams/279_244.png""]",2026-08-24T21:24:57.22973257Z,/tangrams/279_339.png,2026-08-24T21:24:57.22973257Z,D2,2026-08-24T21:24:57.22973257Z,4,2026-08-24T21:24:57.22973257Z,27,2026-08-24T21:24:57.22973257Z
01M0TTNRBP7XGCMRWSC1MKR933,01M0TSZGJXR0N6DNTNARWRMFQ4,2026-08-24T21:26:26.422756955Z,"[{""text"":""It has a one triangle on the left and one open side on the right like a bird tail"",""sender"":{""id"":""01M0TT4TXD8SRXYDAE6TW71C0D"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-24T22:29:11.496461895Z,[1787610551510],2026-08-24T22:29:11.514038029Z,,,false,2026-08-24T22:29:17.311967182Z,01M0TT4TXD8SRXYDAE6TW71C0D,2026-08-24T22:28:14.019677558Z,"[""F7"",""A1"",""F1"",""F3""]",2026-08-24T21:26:26.422756955Z,true,2026-08-24T22:29:17.294407702Z,01M0TSZGKJQW5S4GCP9150DNN9,2026-08-24T21:26:26.422756955Z,4,2026-08-24T21:26:26.422756955Z,false,2026-08-24T22:28:14.195512345Z,01M0TTDMH9245RXEPX9F07PB9V,2026-08-24T22:28:14.019677558Z,,,48,2026-08-24T21:26:26.422756955Z,12,2026-08-24T21:26:26.422756955Z,training,2026-08-24T21:26:26.422756955Z,0,2026-08-24T21:26:26.422756955Z,4,2026-08-24T21:26:26.422756955Z,,2026-08-24T22:29:17.311967182Z,,2026-08-24T21:26:26.422756955Z,,,1,2026-08-24T21:26:26.422756955Z,2,2026-08-24T21:26:26.852327827Z,true,2026-08-24T22:28:13.958086622Z,"[""/tangrams/157_426.png"",""/tangrams/66_314.png"",""/tangrams/452_257.png"",""/tangrams/264_176.png""]",2026-08-24T21:26:26.422756955Z,/tangrams/157_426.png,2026-08-24T21:26:26.422756955Z,F7,2026-08-24T21:26:26.422756955Z,4,2026-08-24T21:26:26.422756955Z,3,2026-08-24T21:26:26.422756955Z
01M0TTNREP7E6Q3M5J755G1PGP,01M0TSZGJXR0N6DNTNARWRMFQ4,2026-08-24T21:26:26.518686787Z,,,,,,,,,,,"[""F8"",""F3"",""A1"",""D4""]",2026-08-24T21:26:26.518686787Z,false,2026-08-24T21:26:26.518686787Z,01M0TSZGKJQW5S4GCP9150DNN9,2026-08-24T21:26:26.518686787Z,22,2026-08-24T21:26:26.518686787Z,,,,,,,48,2026-08-24T21:26:26.518686787Z,12,2026-08-24T21:26:26.518686787Z,training,2026-08-24T21:26:26.518686787Z,1,2026-08-24T21:26:26.518686787Z,4,2026-08-24T21:26:26.518686787Z,,,,2026-08-24T21:26:26.518686787Z,,,1,2026-08-24T21:26:26.518686787Z,2,2026-08-24T21:26:27.247708328Z,false,2026-08-24T21:26:26.518686787Z,"[""/tangrams/374_400.png"",""/tangrams/264_176.png"",""/tangrams/66_314.png"",""/tangrams/20_464.png""]",2026-08-24T21:26:26.518686787Z,/tangrams/66_314.png,2026-08-24T21:26:26.518686787Z,A1,2026-08-24T21:26:26.518686787Z,10,2026-08-24T21:26:26.518686787Z,21,2026-08-24T21:26:26.518686787Z
01M0TVK9WYZJN8B1KCS43DN6MT,01M0TTMTH8JPTHXWGXYEY1VFR8,2026-08-24T21:42:34.654831081Z,"[{""text"":""triangles to the left"",""sender"":{""id"":""01M0TVD4RDDZ2GPYA2W2TBJY2J"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-24T21:59:06.057340606Z,[1787608746071],2026-08-24T21:59:06.073345618Z,,,true,2026-08-24T21:59:11.190172941Z,01M0TVD4RDDZ2GPYA2W2TBJY2J,2026-08-24T21:58:50.141423967Z,"[""C3"",""F4"",""A1"",""F6""]",2026-08-24T21:42:34.654831081Z,true,2026-08-24T21:59:11.17394109Z,01M0TTMWMG725DJ5GA5M4WD8SY,2026-08-24T21:42:34.654831081Z,39,2026-08-24T21:42:34.654831081Z,false,2026-08-24T21:58:50.306278755Z,01M0TV8YZXT0HY97VC3QNJABKN,2026-08-24T21:58:50.141423967Z,,,48,2026-08-24T21:42:34.654831081Z,12,2026-08-24T21:42:34.654831081Z,training,2026-08-24T21:42:34.654831081Z,3,2026-08-24T21:42:34.654831081Z,4,2026-08-24T21:42:34.654831081Z,/tangrams/66_314.png,2026-08-24T21:59:11.190172941Z,/tangrams/66_314.png,2026-08-24T21:59:07.84554272Z,1787608748628,2026-08-24T21:59:07.836703426Z,1,2026-08-24T21:42:34.654831081Z,2,2026-08-24T21:42:36.187136992Z,true,2026-08-24T21:58:50.078747409Z,"[""/tangrams/202_24.png"",""/tangrams/40_345.png"",""/tangrams/66_314.png"",""/tangrams/98_302.png""]",2026-08-24T21:42:34.654831081Z,/tangrams/66_314.png,2026-08-24T21:42:34.654831081Z,A1,2026-08-24T21:42:34.654831081Z,3,2026-08-24T21:42:34.654831081Z,38,2026-08-24T21:42:34.654831081Z
01M0TTK13S1N82XAZKSKFXA4RK,01M0TSZEX52H0PZDJFB4JNEAFW,2026-08-24T21:24:57.082011834Z,"[{""text"":""diamond on top 2 floors soiid"",""sender"":{""id"":""01M0TT7FNH08P86PFHWCV3NRS8"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-24T22:06:56.035178193Z,[1787609216051],2026-08-24T22:06:56.053138872Z,,,true,2026-08-24T22:07:06.973433471Z,01M0TT7FNH08P86PFHWCV3NRS8,2026-08-24T22:06:38.04116222Z,"[""B4"",""D3"",""A4"",""A2""]",2026-08-24T21:24:57.082011834Z,true,2026-08-24T22:07:06.896688594Z,01M0TSZEY54T11A9AMGVA6T4ZB,2026-08-24T21:24:57.082011834Z,34,2026-08-24T21:24:57.082011834Z,false,2026-08-24T22:06:38.262770174Z,01M0TT7ZVRQQW92P55GPN9KMMS,2026-08-24T22:06:38.04116222Z,,,48,2026-08-24T21:24:57.082011834Z,12,2026-08-24T21:24:57.082011834Z,training,2026-08-24T21:24:57.082011834Z,2,2026-08-24T21:24:57.082011834Z,4,2026-08-24T21:24:57.082011834Z,/tangrams/138_66.png,2026-08-24T22:07:06.973433471Z,/tangrams/138_66.png,2026-08-24T22:07:03.644955927Z,1787609226054,2026-08-24T22:07:03.620930412Z,0,2026-08-24T21:24:57.082011834Z,2,2026-08-24T21:24:57.866499261Z,true,2026-08-24T22:06:37.984471002Z,"[""/tangrams/366_66.png"",""/tangrams/279_405.png"",""/tangrams/138_66.png"",""/tangrams/138_339.png""]",2026-08-24T21:24:57.082011834Z,/tangrams/138_66.png,2026-08-24T21:24:57.082011834Z,A4,2026-08-24T21:24:57.082011834Z,10,2026-08-24T21:24:57.082011834Z,33,2026-08-24T21:24:57.082011834Z
01M0TTNRCYE9ARGXM7X2BADZ0V,01M0TSZGJXR0N6DNTNARWRMFQ4,2026-08-24T21:26:26.46289827Z,,,,,,,,,,,"[""D4"",""F8"",""F5"",""F6""]",2026-08-24T21:26:26.46289827Z,false,2026-08-24T21:26:26.46289827Z,01M0TSZGKJQW5S4GCP9150DNN9,2026-08-24T21:26:26.46289827Z,23,2026-08-24T21:26:26.46289827Z,,,,,,,48,2026-08-24T21:26:26.46289827Z,12,2026-08-24T21:26:26.46289827Z,training,2026-08-24T21:26:26.46289827Z,1,2026-08-24T21:26:26.46289827Z,4,2026-08-24T21:26:26.46289827Z,,,,2026-08-24T21:26:26.46289827Z,,,1,2026-08-24T21:26:26.46289827Z,2,2026-08-24T21:26:27.268570273Z,false,2026-08-24T21:26:26.46289827Z,"[""/tangrams/20_464.png"",""/tangrams/374_400.png"",""/tangrams/4_159.png"",""/tangrams/98_302.png""]",2026-08-24T21:26:26.46289827Z,/tangrams/4_159.png,2026-08-24T21:26:26.46289827Z,F5,2026-08-24T21:26:26.46289827Z,11,2026-08-24T21:26:26.46289827Z,22,2026-08-24T21:26:26.46289827Z
01M0TTTPPEWEKCQHD5TGYBT480,01M0TSZV7X3D77NKMM5CDCW4Z6,2026-08-24T21:29:08.558040789Z,"[{""text"":""Has a spikey triangle back with a L shaped body"",""sender"":{""id"":""01M0TTBQPRE9XMJHBPDKM8GTC4"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-24T21:48:45.090424557Z,[1787608125102],2026-08-24T21:48:45.10406598Z,,,true,2026-08-24T21:49:02.612095091Z,01M0TTBQPRE9XMJHBPDKM8GTC4,2026-08-24T21:48:10.724296303Z,"[""C1"",""A3"",""C4"",""B1""]",2026-08-24T21:29:08.558040789Z,true,2026-08-24T21:49:02.591224624Z,01M0TSZV8KEDQHAT4X33M1GG1C,2026-08-24T21:29:08.558040789Z,9,2026-08-24T21:29:08.558040789Z,false,2026-08-24T21:48:10.964638971Z,01M0TT467Q69C5HQ20GW6FRRF2,2026-08-24T21:48:10.724296303Z,,,48,2026-08-24T21:29:08.558040789Z,12,2026-08-24T21:29:08.558040789Z,training,2026-08-24T21:29:08.558040789Z,0,2026-08-24T21:29:08.558040789Z,4,2026-08-24T21:29:08.558040789Z,/tangrams/202_314.png,2026-08-24T21:49:02.612095091Z,/tangrams/202_314.png,2026-08-24T21:48:59.45336044Z,1787608136701,2026-08-24T21:48:59.446660166Z,1,2026-08-24T21:29:08.558040789Z,2,2026-08-24T21:29:09.054857912Z,true,2026-08-24T21:48:10.615623033Z,"[""/tangrams/202_314.png"",""/tangrams/66_24.png"",""/tangrams/202_464.png"",""/tangrams/348_314.png""]",2026-08-24T21:29:08.558040789Z,/tangrams/202_314.png,2026-08-24T21:29:08.558040789Z,C1,2026-08-24T21:29:08.558040789Z,9,2026-08-24T21:29:08.558040789Z,8,2026-08-24T21:29:08.558040789Z
01M0TT9KJGX3SAXR55VJQX3E4J,01M0TSZGJXR0N6DNTNARWRMFQ4,2026-08-24T21:19:48.304970604Z,,,,,,,,,,,"[""C2"",""D3"",""A4"",""B1""]",2026-08-24T21:19:48.304970604Z,false,2026-08-24T21:19:48.304970604Z,01M0TSZGKE32G3R2H2EPQFBQNN,2026-08-24T21:19:48.304970604Z,43,2026-08-24T21:19:48.304970604Z,,,,,,,48,2026-08-24T21:19:48.304970604Z,12,2026-08-24T21:19:48.304970604Z,training,2026-08-24T21:19:48.304970604Z,3,2026-08-24T21:19:48.304970604Z,4,2026-08-24T21:19:48.304970604Z,,,,2026-08-24T21:19:48.304970604Z,,,0,2026-08-24T21:19:48.304970604Z,2,2026-08-24T21:19:49.32830028Z,false,2026-08-24T21:19:48.304970604Z,"[""/tangrams/422_339.png"",""/tangrams/279_405.png"",""/tangrams/138_66.png"",""/tangrams/366_244.png""]",2026-08-24T21:19:48.304970604Z,/tangrams/138_66.png,2026-08-24T21:19:48.304970604Z,A4,2026-08-24T21:19:48.304970604Z,7,2026-08-24T21:19:48.304970604Z,42,2026-08-24T21:19:48.304970604Z
01M0TTA57MCSVB8JHRVY1356P2,01M0TSZV7X3D77NKMM5CDCW4Z6,2026-08-24T21:20:06.388977757Z,"[{""text"":""This has legs running to the left at bottom.  Looks like the top is a house or a pizza hut.  white skewed rectangle in the middle"",""sender"":{""id"":""01M0TT3ZTTV22XQGZD0K61T6A4"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-24T21:25:25.726047647Z,[1787606725730],2026-08-24T21:25:25.732348447Z,,,true,2026-08-24T21:25:32.958547719Z,01M0TT3ZTTV22XQGZD0K61T6A4,2026-08-24T21:24:51.467921835Z,"[""F5"",""F4"",""F7"",""C3""]",2026-08-24T21:20:06.388977757Z,true,2026-08-24T21:25:32.952664255Z,01M0TSZV8KEDQHAT4X3FNKVS2B,2026-08-24T21:20:06.388977757Z,4,2026-08-24T21:20:06.388977757Z,false,2026-08-24T21:24:51.568388495Z,01M0TT4SZRTK7MV5T48R9G1GQH,2026-08-24T21:24:51.467921835Z,,,48,2026-08-24T21:20:06.388977757Z,12,2026-08-24T21:20:06.388977757Z,training,2026-08-24T21:20:06.388977757Z,0,2026-08-24T21:20:06.388977757Z,4,2026-08-24T21:20:06.388977757Z,/tangrams/422_405.png,2026-08-24T21:25:32.958547719Z,/tangrams/422_405.png,2026-08-24T21:25:29.881960211Z,1787606729768,2026-08-24T21:25:29.878769823Z,0,2026-08-24T21:20:06.388977757Z,2,2026-08-24T21:20:06.735435449Z,true,2026-08-24T21:24:51.433517528Z,"[""/tangrams/456_48.png"",""/tangrams/434_227.png"",""/tangrams/411_352.png"",""/tangrams/422_405.png""]",2026-08-24T21:20:06.388977757Z,/tangrams/422_405.png,2026-08-24T21:20:06.388977757Z,C3,2026-08-24T21:20:06.388977757Z,4,2026-08-24T21:20:06.388977757Z,3,2026-08-24T21:20:06.388977757Z
01M0TTKN3TTM05YTK7HXQVQD3J,01M0TSZEX52H0PZDJFB4JNEAFW,2026-08-24T21:25:17.562054852Z,"[{""text"":""white triangle below"",""sender"":{""id"":""01M0TTF3ADJ36CYQBD8356XFNQ"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-24T21:53:39.367435596Z,[1787608419378],2026-08-24T21:53:39.38004294Z,,,true,2026-08-24T21:53:48.849571578Z,01M0TTF3ADJ36CYQBD8356XFNQ,2026-08-24T21:53:23.601145168Z,"[""B1"",""C4"",""D2"",""A3""]",2026-08-24T21:25:17.562054852Z,true,2026-08-24T21:53:48.827982716Z,01M0TSZEY173D8F3KEP071GR06,2026-08-24T21:25:17.562054852Z,45,2026-08-24T21:25:17.562054852Z,false,2026-08-24T21:53:23.766206922Z,01M0TT55D1DRDQ3JPT1CDTT5VN,2026-08-24T21:53:23.601145168Z,,,48,2026-08-24T21:25:17.562054852Z,12,2026-08-24T21:25:17.562054852Z,training,2026-08-24T21:25:17.562054852Z,3,2026-08-24T21:25:17.562054852Z,4,2026-08-24T21:25:17.562054852Z,/tangrams/279_339.png,2026-08-24T21:53:48.849571578Z,/tangrams/279_339.png,2026-08-24T21:53:45.661780167Z,1787608425413,2026-08-24T21:53:45.653561396Z,0,2026-08-24T21:25:17.562054852Z,2,2026-08-24T21:25:18.462359433Z,true,2026-08-24T21:53:23.542683905Z,"[""/tangrams/366_244.png"",""/tangrams/422_66.png"",""/tangrams/279_339.png"",""/tangrams/138_405.png""]",2026-08-24T21:25:17.562054852Z,/tangrams/279_339.png,2026-08-24T21:25:17.562054852Z,D2,2026-08-24T21:25:17.562054852Z,9,2026-08-24T21:25:17.562054852Z,44,2026-08-24T21:25:17.562054852Z
01M0TV7JXBKSPSNDP6R5ZNS5GM,01M0TTMTH8JPTHXWGXYEY1VFR8,2026-08-24T21:36:10.667048552Z,"[{""text"":""2 arrows pointing left 1 small arrow"",""sender"":{""id"":""01M0TV363Y2QH3CGTPHSZR512P"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-24T22:01:19.30516641Z,[1787608879320],2026-08-24T22:01:19.323475712Z,,,true,2026-08-24T22:01:26.354043529Z,01M0TV363Y2QH3CGTPHSZR512P,2026-08-24T22:01:10.164886642Z,"[""D1"",""C4"",""A2"",""B3""]",2026-08-24T21:36:10.667048552Z,true,2026-08-24T22:01:26.338132588Z,01M0TTMWM9GSP2NP0T4CET96EB,2026-08-24T21:36:10.667048552Z,37,2026-08-24T21:36:10.667048552Z,false,2026-08-24T22:01:10.445945315Z,01M0TTRGJ55RK21NQM11GGHNRN,2026-08-24T22:01:10.164886642Z,,,48,2026-08-24T21:36:10.667048552Z,12,2026-08-24T21:36:10.667048552Z,training,2026-08-24T21:36:10.667048552Z,3,2026-08-24T21:36:10.667048552Z,4,2026-08-24T21:36:10.667048552Z,/tangrams/20_314.png,2026-08-24T22:01:26.354043529Z,/tangrams/20_314.png,2026-08-24T22:01:23.173696448Z,1787608883650,2026-08-24T22:01:23.148714634Z,1,2026-08-24T21:36:10.667048552Z,2,2026-08-24T21:36:12.014699102Z,true,2026-08-24T22:01:10.103570581Z,"[""/tangrams/20_314.png"",""/tangrams/202_464.png"",""/tangrams/66_441.png"",""/tangrams/348_24.png""]",2026-08-24T21:36:10.667048552Z,/tangrams/20_314.png,2026-08-24T21:36:10.667048552Z,D1,2026-08-24T21:36:10.667048552Z,1,2026-08-24T21:36:10.667048552Z,36,2026-08-24T21:36:10.667048552Z
01M0TVK9HN0NW907SE8JRHRPP8,01M0TTMTH8JPTHXWGXYEY1VFR8,2026-08-24T21:42:34.293103197Z,"[{""text"":""4 spikes at the top"",""sender"":{""id"":""01M0TVD4RDDZ2GPYA2W2TBJY2J"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-24T21:51:04.816490357Z,[1787608264827],2026-08-24T21:51:04.82914567Z,,,true,2026-08-24T21:51:10.272035038Z,01M0TVD4RDDZ2GPYA2W2TBJY2J,2026-08-24T21:50:51.007946147Z,"[""C3"",""F5"",""F6"",""B2""]",2026-08-24T21:42:34.293103197Z,true,2026-08-24T21:51:10.257547323Z,01M0TTMWMG725DJ5GA5M4WD8SY,2026-08-24T21:42:34.293103197Z,9,2026-08-24T21:42:34.293103197Z,false,2026-08-24T21:50:51.172893557Z,01M0TV8YZXT0HY97VC3QNJABKN,2026-08-24T21:50:51.007946147Z,,,48,2026-08-24T21:42:34.293103197Z,12,2026-08-24T21:42:34.293103197Z,training,2026-08-24T21:42:34.293103197Z,0,2026-08-24T21:42:34.293103197Z,4,2026-08-24T21:42:34.293103197Z,/tangrams/348_441.png,2026-08-24T21:51:10.272035038Z,/tangrams/348_441.png,2026-08-24T21:51:07.100274226Z,1787608267884,2026-08-24T21:51:07.11575895Z,1,2026-08-24T21:42:34.293103197Z,2,2026-08-24T21:42:35.252659231Z,true,2026-08-24T21:50:50.953593447Z,"[""/tangrams/202_24.png"",""/tangrams/4_159.png"",""/tangrams/98_302.png"",""/tangrams/348_441.png""]",2026-08-24T21:42:34.293103197Z,/tangrams/348_441.png,2026-08-24T21:42:34.293103197Z,B2,2026-08-24T21:42:34.293103197Z,9,2026-08-24T21:42:34.293103197Z,8,2026-08-24T21:42:34.293103197Z
01M0TVK9Z7TNT3XK2YF9F7F9V9,01M0TTMTH8JPTHXWGXYEY1VFR8,2026-08-24T21:42:34.727088895Z,"[{""text"":""swan"",""sender"":{""id"":""01M0TV8YZXT0HY97VC3QNJABKN"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-24T21:59:15.913802746Z,[1787608755928],2026-08-24T21:59:15.930071967Z,,,true,2026-08-24T21:59:21.273309153Z,01M0TV8YZXT0HY97VC3QNJABKN,2026-08-24T21:59:11.269598886Z,"[""D4"",""F1"",""F7"",""F4""]",2026-08-24T21:42:34.727088895Z,true,2026-08-24T21:59:21.248949673Z,01M0TTMWMG725DJ5GA5M4WD8SY,2026-08-24T21:42:34.727088895Z,40,2026-08-24T21:42:34.727088895Z,false,2026-08-24T21:59:11.428520719Z,01M0TVD4RDDZ2GPYA2W2TBJY2J,2026-08-24T21:59:11.269598886Z,,,48,2026-08-24T21:42:34.727088895Z,12,2026-08-24T21:42:34.727088895Z,training,2026-08-24T21:42:34.727088895Z,3,2026-08-24T21:42:34.727088895Z,4,2026-08-24T21:42:34.727088895Z,/tangrams/40_345.png,2026-08-24T21:59:21.273309153Z,/tangrams/40_345.png,2026-08-24T21:59:18.040026679Z,1787608757964,2026-08-24T21:59:18.049344154Z,1,2026-08-24T21:42:34.727088895Z,2,2026-08-24T21:42:36.217316755Z,true,2026-08-24T21:59:11.207577306Z,"[""/tangrams/20_464.png"",""/tangrams/452_257.png"",""/tangrams/157_426.png"",""/tangrams/40_345.png""]",2026-08-24T21:42:34.727088895Z,/tangrams/40_345.png,2026-08-24T21:42:34.727088895Z,F4,2026-08-24T21:42:34.727088895Z,4,2026-08-24T21:42:34.727088895Z,39,2026-08-24T21:42:34.727088895Z
01M0TTK10QQ6H2NYEEFZ8V0EVP,01M0TSZEX52H0PZDJFB4JNEAFW,2026-08-24T21:24:56.983258705Z,"[{""text"":""yo"",""sender"":{""id"":""01M0TT7FNH08P86PFHWCV3NRS8"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""triangle and pyramid thing at the bottom with cutout triangle ontop"",""sender"":{""id"":""01M0TT7ZVRQQW92P55GPN9KMMS"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-24T21:47:10.423852519Z,"[1787608007999,1787608030435]",2026-08-24T21:47:10.43718918Z,,,true,2026-08-24T21:47:33.22303741Z,01M0TT7ZVRQQW92P55GPN9KMMS,2026-08-24T21:46:40.832480287Z,"[""A4"",""D1"",""D3"",""C1""]",2026-08-24T21:24:56.983258705Z,true,2026-08-24T21:47:33.20249315Z,01M0TSZEY54T11A9AMGVA6T4ZB,2026-08-24T21:24:56.983258705Z,7,2026-08-24T21:24:56.983258705Z,false,2026-08-24T21:46:41.049137133Z,01M0TT7FNH08P86PFHWCV3NRS8,2026-08-24T21:46:40.832480287Z,,,48,2026-08-24T21:24:56.983258705Z,12,2026-08-24T21:24:56.983258705Z,training,2026-08-24T21:24:56.983258705Z,0,2026-08-24T21:24:56.983258705Z,4,2026-08-24T21:24:56.983258705Z,/tangrams/279_244.png,2026-08-24T21:47:33.22303741Z,/tangrams/279_244.png,2026-08-24T21:47:30.03441815Z,1787608050157,2026-08-24T21:47:30.023414226Z,0,2026-08-24T21:24:56.983258705Z,2,2026-08-24T21:24:57.391193059Z,true,2026-08-24T21:46:40.774494658Z,"[""/tangrams/138_66.png"",""/tangrams/279_244.png"",""/tangrams/279_405.png"",""/tangrams/422_244.png""]",2026-08-24T21:24:56.983258705Z,/tangrams/279_244.png,2026-08-24T21:24:56.983258705Z,D1,2026-08-24T21:24:56.983258705Z,7,2026-08-24T21:24:56.983258705Z,6,2026-08-24T21:24:56.983258705Z
01M0TTK1719AC9SEZEMCP580NP,01M0TSZEX52H0PZDJFB4JNEAFW,2026-08-24T21:24:57.185305653Z,"[{""text"":""house bottom pyamid top"",""sender"":{""id"":""01M0TT7ZVRQQW92P55GPN9KMMS"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-24T22:11:35.007047832Z,[1787609495022],2026-08-24T22:11:35.024369791Z,,,false,2026-08-24T22:11:57.097942179Z,01M0TT7ZVRQQW92P55GPN9KMMS,2026-08-24T22:11:21.937232762Z,"[""A3"",""C1"",""A2"",""D3""]",2026-08-24T21:24:57.185305653Z,true,2026-08-24T22:11:57.074356935Z,01M0TSZEY54T11A9AMGVA6T4ZB,2026-08-24T21:24:57.185305653Z,43,2026-08-24T21:24:57.185305653Z,false,2026-08-24T22:11:22.183306487Z,01M0TT7FNH08P86PFHWCV3NRS8,2026-08-24T22:11:21.937232762Z,,,48,2026-08-24T21:24:57.185305653Z,12,2026-08-24T21:24:57.185305653Z,training,2026-08-24T21:24:57.185305653Z,3,2026-08-24T21:24:57.185305653Z,4,2026-08-24T21:24:57.185305653Z,/tangrams/138_339.png,2026-08-24T22:11:57.097942179Z,/tangrams/138_339.png,2026-08-24T22:11:53.848539073Z,1787609513982,2026-08-24T22:11:53.857154929Z,0,2026-08-24T21:24:57.185305653Z,2,2026-08-24T21:24:58.040318758Z,true,2026-08-24T22:11:21.750827338Z,"[""/tangrams/138_405.png"",""/tangrams/422_244.png"",""/tangrams/138_339.png"",""/tangrams/279_405.png""]",2026-08-24T21:24:57.185305653Z,/tangrams/138_405.png,2026-08-24T21:24:57.185305653Z,A3,2026-08-24T21:24:57.185305653Z,7,2026-08-24T21:24:57.185305653Z,42,2026-08-24T21:24:57.185305653Z
